TrtID,TrtCode,Treatment,Site,Crop,MD,Rep,Trap,SiteID,Week,Count,Date,Days
1,A,NowBiolure,Kettleman,Pis,No,5,455,4,36,6,09/06/2017,8
1,A,NowBiolure,Kettleman,Pis,No,6,465,4,36,5,09/06/2017,8
1,A,NowBiolure,Kettleman,Pis,No,7,474,4,36,7,09/06/2017,8
1,A,NowBiolure,Kettleman,Pis,No,8,481,4,36,16,09/06/2017,8
2,B,Ppo,Kettleman,Pis,No,1,413,4,36,14,09/06/2017,8
2,B,Ppo,Kettleman,Pis,No,2,423,4,36,13,09/06/2017,8
2,B,Ppo,Kettleman,Pis,No,3,431,4,36,26,09/06/2017,8
2,B,Ppo,Kettleman,Pis,No,4,443,4,36,22,09/06/2017,8
2,B,Ppo,Kettleman,Pis,No,5,452,4,36,22,09/06/2017,8
2,B,Ppo,Kettleman,Pis,No,6,464,4,36,22,09/06/2017,8
2,B,Ppo,Kettleman,Pis,No,7,475,4,36,12,09/06/2017,8
2,B,Ppo,Kettleman,Pis,No,8,482,4,36,24,09/06/2017,8
3,C,PpoCombo,Kettleman,Pis,No,1,411,4,36,19,09/06/2017,8
3,C,PpoCombo,Kettleman,Pis,No,2,424,4,36,22,09/06/2017,8
3,C,PpoCombo,Kettleman,Pis,No,3,433,4,36,13,09/06/2017,8
3,C,PpoCombo,Kettleman,Pis,No,4,442,4,36,18,09/06/2017,8
3,C,PpoCombo,Kettleman,Pis,No,5,454,4,36,5,09/06/2017,8
3,C,PpoCombo,Kettleman,Pis,No,6,463,4,36,22,09/06/2017,8
3,C,PpoCombo,Kettleman,Pis,No,7,472,4,36,21,09/06/2017,8
3,C,PpoCombo,Kettleman,Pis,No,8,483,4,36,36,09/06/2017,8
4,D,StopNow,Kettleman,Pis,No,1,415,4,36,,09/06/2017,8
4,D,StopNow,Kettleman,Pis,No,2,421,4,36,5,09/06/2017,8
4,D,StopNow,Kettleman,Pis,No,3,434,4,36,2,09/06/2017,8
4,D,StopNow,Kettleman,Pis,No,4,444,4,36,0,09/06/2017,8
4,D,StopNow,Kettleman,Pis,No,5,451,4,36,15,09/06/2017,8
4,D,StopNow,Kettleman,Pis,No,6,462,4,36,15,09/06/2017,8
4,D,StopNow,Kettleman,Pis,No,7,471,4,36,6,09/06/2017,8
4,D,StopNow,Kettleman,Pis,No,8,484,4,36,18,09/06/2017,8
5,E,StopNowCombo,Kettleman,Pis,No,1,412,4,36,25,09/06/2017,8
5,E,StopNowCombo,Kettleman,Pis,No,2,425,4,36,21,09/06/2017,8
5,E,StopNowCombo,Kettleman,Pis,No,3,435,4,36,6,09/06/2017,8
5,E,StopNowCombo,Kettleman,Pis,No,4,441,4,36,5,09/06/2017,8
5,E,StopNowCombo,Kettleman,Pis,No,5,453,4,36,22,09/06/2017,8
5,E,StopNowCombo,Kettleman,Pis,No,6,461,4,36,28,09/06/2017,8
5,E,StopNowCombo,Kettleman,Pis,No,7,473,4,36,32,09/06/2017,8
5,E,StopNowCombo,Kettleman,Pis,No,8,485,4,36,22,09/06/2017,8
1,A,NowBiolure,VistaVerde,Alm,Yes,1,115,1,36,0,09/07/2017,10
1,A,NowBiolure,VistaVerde,Alm,Yes,2,121,1,36,0,09/07/2017,10
1,A,NowBiolure,VistaVerde,Alm,Yes,3,131,1,36,0,09/07/2017,10
1,A,NowBiolure,VistaVerde,Alm,Yes,4,145,1,36,0,09/07/2017,10
1,A,NowBiolure,VistaVerde,Alm,Yes,5,151,1,36,0,09/07/2017,10
1,A,NowBiolure,VistaVerde,Alm,Yes,6,163,1,36,0,09/07/2017,10
1,A,NowBiolure,VistaVerde,Alm,Yes,7,175,1,36,0,09/07/2017,10
1,A,NowBiolure,VistaVerde,Alm,Yes,8,181,1,36,0,09/07/2017,10
2,B,Ppo,VistaVerde,Alm,Yes,1,114,1,36,6,09/07/2017,10
2,B,Ppo,VistaVerde,Alm,Yes,2,125,1,36,9,09/07/2017,10
2,B,Ppo,VistaVerde,Alm,Yes,3,135,1,36,14,09/07/2017,10
2,B,Ppo,VistaVerde,Alm,Yes,4,143,1,36,6,09/07/2017,10
2,B,Ppo,VistaVerde,Alm,Yes,5,155,1,36,6,09/07/2017,10
2,B,Ppo,VistaVerde,Alm,Yes,6,162,1,36,5,09/07/2017,10
2,B,Ppo,VistaVerde,Alm,Yes,7,174,1,36,6,09/07/2017,10
2,B,Ppo,VistaVerde,Alm,Yes,8,182,1,36,1,09/07/2017,10
3,C,PpoCombo,VistaVerde,Alm,Yes,1,111,1,36,17,09/07/2017,10
3,C,PpoCombo,VistaVerde,Alm,Yes,2,124,1,36,7,09/07/2017,10
3,C,PpoCombo,VistaVerde,Alm,Yes,3,133,1,36,8,09/07/2017,10
3,C,PpoCombo,VistaVerde,Alm,Yes,4,142,1,36,7,09/07/2017,10
3,C,PpoCombo,VistaVerde,Alm,Yes,5,152,1,36,7,09/07/2017,10
3,C,PpoCombo,VistaVerde,Alm,Yes,6,164,1,36,10,09/07/2017,10
3,C,PpoCombo,VistaVerde,Alm,Yes,7,173,1,36,6,09/07/2017,10
3,C,PpoCombo,VistaVerde,Alm,Yes,8,183,1,36,13,09/07/2017,10
4,D,StopNow,VistaVerde,Alm,Yes,1,112,1,36,0,09/07/2017,10
4,D,StopNow,VistaVerde,Alm,Yes,2,123,1,36,1,09/07/2017,10
4,D,StopNow,VistaVerde,Alm,Yes,3,132,1,36,0,09/07/2017,10
4,D,StopNow,VistaVerde,Alm,Yes,4,141,1,36,0,09/07/2017,10
4,D,StopNow,VistaVerde,Alm,Yes,5,154,1,36,0,09/07/2017,10
4,D,StopNow,VistaVerde,Alm,Yes,6,165,1,36,2,09/07/2017,10
4,D,StopNow,VistaVerde,Alm,Yes,7,171,1,36,1,09/07/2017,10
4,D,StopNow,VistaVerde,Alm,Yes,8,185,1,36,,09/07/2017,10
5,E,StopNowCombo,VistaVerde,Alm,Yes,1,113,1,36,0,09/07/2017,10
5,E,StopNowCombo,VistaVerde,Alm,Yes,2,122,1,36,0,09/07/2017,10
5,E,StopNowCombo,VistaVerde,Alm,Yes,3,134,1,36,0,09/07/2017,10
5,E,StopNowCombo,VistaVerde,Alm,Yes,4,144,1,36,2,09/07/2017,10
5,E,StopNowCombo,VistaVerde,Alm,Yes,5,153,1,36,4,09/07/2017,10
5,E,StopNowCombo,VistaVerde,Alm,Yes,6,161,1,36,0,09/07/2017,10
5,E,StopNowCombo,VistaVerde,Alm,Yes,7,172,1,36,0,09/07/2017,10
5,E,StopNowCombo,VistaVerde,Alm,Yes,8,184,1,36,0,09/07/2017,10
1,A,NowBiolure,VistaVerde,Pis,Yes,1,214,2,36,0,09/07/2017,10
1,A,NowBiolure,VistaVerde,Pis,Yes,2,221,2,36,0,09/07/2017,10
1,A,NowBiolure,VistaVerde,Pis,Yes,3,233,2,36,0,09/07/2017,10
1,A,NowBiolure,VistaVerde,Pis,Yes,4,245,2,36,0,09/07/2017,10
1,A,NowBiolure,VistaVerde,Pis,Yes,5,255,2,36,1,09/07/2017,10
1,A,NowBiolure,VistaVerde,Pis,Yes,6,265,2,36,0,09/07/2017,10
1,A,NowBiolure,VistaVerde,Pis,Yes,7,273,2,36,0,09/07/2017,10
1,A,NowBiolure,VistaVerde,Pis,Yes,8,285,2,36,0,09/07/2017,10
2,B,Ppo,VistaVerde,Pis,Yes,1,212,2,36,2,09/07/2017,10
2,B,Ppo,VistaVerde,Pis,Yes,2,222,2,36,2,09/07/2017,10
2,B,Ppo,VistaVerde,Pis,Yes,3,232,2,36,1,09/07/2017,10
2,B,Ppo,VistaVerde,Pis,Yes,4,243,2,36,2,09/07/2017,10
2,B,Ppo,VistaVerde,Pis,Yes,5,252,2,36,4,09/07/2017,10
2,B,Ppo,VistaVerde,Pis,Yes,6,264,2,36,1,09/07/2017,10
2,B,Ppo,VistaVerde,Pis,Yes,7,272,2,36,0,09/07/2017,10
2,B,Ppo,VistaVerde,Pis,Yes,8,283,2,36,4,09/07/2017,10
3,C,PpoCombo,VistaVerde,Pis,Yes,1,213,2,36,6,09/07/2017,10
3,C,PpoCombo,VistaVerde,Pis,Yes,2,225,2,36,11,09/07/2017,10
3,C,PpoCombo,VistaVerde,Pis,Yes,3,231,2,36,4,09/07/2017,10
3,C,PpoCombo,VistaVerde,Pis,Yes,4,241,2,36,4,09/07/2017,10
3,C,PpoCombo,VistaVerde,Pis,Yes,5,254,2,36,7,09/07/2017,10
3,C,PpoCombo,VistaVerde,Pis,Yes,6,263,2,36,6,09/07/2017,10
3,C,PpoCombo,VistaVerde,Pis,Yes,7,271,2,36,4,09/07/2017,10
3,C,PpoCombo,VistaVerde,Pis,Yes,8,284,2,36,1,09/07/2017,10
4,D,StopNow,VistaVerde,Pis,Yes,1,211,2,36,6,09/07/2017,10
4,D,StopNow,VistaVerde,Pis,Yes,2,223,2,36,0,09/07/2017,10
4,D,StopNow,VistaVerde,Pis,Yes,3,234,2,36,0,09/07/2017,10
4,D,StopNow,VistaVerde,Pis,Yes,4,242,2,36,2,09/07/2017,10
4,D,StopNow,VistaVerde,Pis,Yes,5,251,2,36,1,09/07/2017,10
4,D,StopNow,VistaVerde,Pis,Yes,6,262,2,36,1,09/07/2017,10
4,D,StopNow,VistaVerde,Pis,Yes,7,274,2,36,0,09/07/2017,10
4,D,StopNow,VistaVerde,Pis,Yes,8,281,2,36,0,09/07/2017,10
5,E,StopNowCombo,VistaVerde,Pis,Yes,1,215,2,36,5,09/07/2017,10
5,E,StopNowCombo,VistaVerde,Pis,Yes,2,224,2,36,1,09/07/2017,10
5,E,StopNowCombo,VistaVerde,Pis,Yes,3,235,2,36,0,09/07/2017,10
5,E,StopNowCombo,VistaVerde,Pis,Yes,4,244,2,36,3,09/07/2017,10
5,E,StopNowCombo,VistaVerde,Pis,Yes,5,253,2,36,0,09/07/2017,10
5,E,StopNowCombo,VistaVerde,Pis,Yes,6,261,2,36,0,09/07/2017,10
5,E,StopNowCombo,VistaVerde,Pis,Yes,7,275,2,36,0,09/07/2017,10
5,E,StopNowCombo,VistaVerde,Pis,Yes,8,282,2,36,1,09/07/2017,10
1,A,NowBiolure,Kettleman,Alm,No,1,314,3,37,5,09/14/2017,8
1,A,NowBiolure,Kettleman,Alm,No,2,324,3,37,0,09/14/2017,8
1,A,NowBiolure,Kettleman,Alm,No,3,332,3,37,0,09/14/2017,8
1,A,NowBiolure,Kettleman,Alm,No,4,343,3,37,2,09/14/2017,8
1,A,NowBiolure,Kettleman,Alm,No,5,355,3,37,9,09/14/2017,8
1,A,NowBiolure,Kettleman,Alm,No,6,361,3,37,0,09/14/2017,8
1,A,NowBiolure,Kettleman,Alm,No,7,371,3,37,4,09/14/2017,8
1,A,NowBiolure,Kettleman,Alm,No,8,381,3,37,0,09/14/2017,8
2,B,Ppo,Kettleman,Alm,No,1,315,3,37,22,09/14/2017,8
2,B,Ppo,Kettleman,Alm,No,2,322,3,37,0,09/14/2017,8
2,B,Ppo,Kettleman,Alm,No,3,333,3,37,7,09/14/2017,8
2,B,Ppo,Kettleman,Alm,No,4,345,3,37,0,09/14/2017,8
2,B,Ppo,Kettleman,Alm,No,5,351,3,37,0,09/14/2017,8
2,B,Ppo,Kettleman,Alm,No,6,362,3,37,0,09/14/2017,8
2,B,Ppo,Kettleman,Alm,No,7,375,3,37,0,09/14/2017,8
2,B,Ppo,Kettleman,Alm,No,8,382,3,37,4,09/14/2017,8
3,C,PpoCombo,Kettleman,Alm,No,1,311,3,37,5,09/14/2017,8
3,C,PpoCombo,Kettleman,Alm,No,2,325,3,37,2,09/14/2017,8
3,C,PpoCombo,Kettleman,Alm,No,3,334,3,37,6,09/14/2017,8
3,C,PpoCombo,Kettleman,Alm,No,4,344,3,37,16,09/14/2017,8
3,C,PpoCombo,Kettleman,Alm,No,5,354,3,37,10,09/14/2017,8
3,C,PpoCombo,Kettleman,Alm,No,6,364,3,37,5,09/14/2017,8
3,C,PpoCombo,Kettleman,Alm,No,7,372,3,37,8,09/14/2017,8
3,C,PpoCombo,Kettleman,Alm,No,8,383,3,37,2,09/14/2017,8
4,D,StopNow,Kettleman,Alm,No,1,312,3,37,17,09/14/2017,8
4,D,StopNow,Kettleman,Alm,No,2,323,3,37,23,09/14/2017,8
4,D,StopNow,Kettleman,Alm,No,3,335,3,37,16,09/14/2017,8
4,D,StopNow,Kettleman,Alm,No,4,342,3,37,9,09/14/2017,8
4,D,StopNow,Kettleman,Alm,No,5,353,3,37,7,09/14/2017,8
4,D,StopNow,Kettleman,Alm,No,6,365,3,37,24,09/14/2017,8
4,D,StopNow,Kettleman,Alm,No,7,373,3,37,26,09/14/2017,8
4,D,StopNow,Kettleman,Alm,No,8,385,3,37,15,09/14/2017,8
5,E,StopNowCombo,Kettleman,Alm,No,1,313,3,37,38,09/14/2017,8
5,E,StopNowCombo,Kettleman,Alm,No,2,321,3,37,,09/14/2017,8
5,E,StopNowCombo,Kettleman,Alm,No,3,331,3,37,29,09/14/2017,8
5,E,StopNowCombo,Kettleman,Alm,No,4,341,3,37,18,09/14/2017,8
5,E,StopNowCombo,Kettleman,Alm,No,5,352,3,37,29,09/14/2017,8
5,E,StopNowCombo,Kettleman,Alm,No,6,363,3,37,19,09/14/2017,8
5,E,StopNowCombo,Kettleman,Alm,No,7,374,3,37,18,09/14/2017,8
5,E,StopNowCombo,Kettleman,Alm,No,8,384,3,37,48,09/14/2017,8
1,A,NowBiolure,Kettleman,Pis,No,1,414,4,37,38,09/14/2017,8
1,A,NowBiolure,Kettleman,Pis,No,2,422,4,37,0,09/14/2017,8
1,A,NowBiolure,Kettleman,Pis,No,3,432,4,37,3,09/14/2017,8
1,A,NowBiolure,Kettleman,Pis,No,4,445,4,37,0,09/14/2017,8
1,A,NowBiolure,Kettleman,Pis,No,5,455,4,37,0,09/14/2017,8
1,A,NowBiolure,Kettleman,Pis,No,6,465,4,37,3,09/14/2017,8
1,A,NowBiolure,Kettleman,Pis,No,7,474,4,37,11,09/14/2017,8
1,A,NowBiolure,Kettleman,Pis,No,8,481,4,37,6,09/14/2017,8
2,B,Ppo,Kettleman,Pis,No,1,413,4,37,41,09/14/2017,8
2,B,Ppo,Kettleman,Pis,No,2,423,4,37,38,09/14/2017,8
2,B,Ppo,Kettleman,Pis,No,3,431,4,37,22,09/14/2017,8
2,B,Ppo,Kettleman,Pis,No,4,443,4,37,25,09/14/2017,8
2,B,Ppo,Kettleman,Pis,No,5,452,4,37,28,09/14/2017,8
2,B,Ppo,Kettleman,Pis,No,6,464,4,37,23,09/14/2017,8
2,B,Ppo,Kettleman,Pis,No,7,475,4,37,49,09/14/2017,8
2,B,Ppo,Kettleman,Pis,No,8,482,4,37,53,09/14/2017,8
3,C,PpoCombo,Kettleman,Pis,No,1,411,4,37,47,09/14/2017,8
3,C,PpoCombo,Kettleman,Pis,No,2,424,4,37,72,09/14/2017,8
3,C,PpoCombo,Kettleman,Pis,No,3,433,4,37,43,09/14/2017,8
3,C,PpoCombo,Kettleman,Pis,No,4,442,4,37,,09/14/2017,8
3,C,PpoCombo,Kettleman,Pis,No,5,454,4,37,37,09/14/2017,8
3,C,PpoCombo,Kettleman,Pis,No,6,463,4,37,28,09/14/2017,8
3,C,PpoCombo,Kettleman,Pis,No,7,472,4,37,58,09/14/2017,8
3,C,PpoCombo,Kettleman,Pis,No,8,483,4,37,44,09/14/2017,8
4,D,StopNow,Kettleman,Pis,No,1,415,4,37,,09/14/2017,8
4,D,StopNow,Kettleman,Pis,No,2,421,4,37,14,09/14/2017,8
4,D,StopNow,Kettleman,Pis,No,3,434,4,37,12,09/14/2017,8
4,D,StopNow,Kettleman,Pis,No,4,444,4,37,16,09/14/2017,8
4,D,StopNow,Kettleman,Pis,No,5,451,4,37,6,09/14/2017,8
4,D,StopNow,Kettleman,Pis,No,6,462,4,37,17,09/14/2017,8
4,D,StopNow,Kettleman,Pis,No,7,471,4,37,3,09/14/2017,8
4,D,StopNow,Kettleman,Pis,No,8,484,4,37,21,09/14/2017,8
5,E,StopNowCombo,Kettleman,Pis,No,1,412,4,37,56,09/14/2017,8
5,E,StopNowCombo,Kettleman,Pis,No,2,425,4,37,40,09/14/2017,8
5,E,StopNowCombo,Kettleman,Pis,No,3,435,4,37,14,09/14/2017,8
5,E,StopNowCombo,Kettleman,Pis,No,4,441,4,37,,09/14/2017,8
5,E,StopNowCombo,Kettleman,Pis,No,5,453,4,37,26,09/14/2017,8
5,E,StopNowCombo,Kettleman,Pis,No,6,461,4,37,54,09/14/2017,8
5,E,StopNowCombo,Kettleman,Pis,No,7,473,4,37,17,09/14/2017,8
5,E,StopNowCombo,Kettleman,Pis,No,8,485,4,37,19,09/14/2017,8
1,A,NowBiolure,VistaVerde,Alm,Yes,1,115,1,37,1,09/12/2017,5
1,A,NowBiolure,VistaVerde,Alm,Yes,2,121,1,37,0,09/12/2017,5
1,A,NowBiolure,VistaVerde,Alm,Yes,3,131,1,37,1,09/12/2017,5
1,A,NowBiolure,VistaVerde,Alm,Yes,4,145,1,37,3,09/12/2017,5
1,A,NowBiolure,VistaVerde,Alm,Yes,5,151,1,37,20,09/12/2017,5
1,A,NowBiolure,VistaVerde,Alm,Yes,6,163,1,37,0,09/12/2017,5
1,A,NowBiolure,VistaVerde,Alm,Yes,7,175,1,37,2,09/12/2017,5
1,A,NowBiolure,VistaVerde,Alm,Yes,8,181,1,37,0,09/12/2017,5
2,B,Ppo,VistaVerde,Alm,Yes,1,114,1,37,15,09/12/2017,5
2,B,Ppo,VistaVerde,Alm,Yes,2,125,1,37,36,09/12/2017,5
2,B,Ppo,VistaVerde,Alm,Yes,3,135,1,37,15,09/12/2017,5
2,B,Ppo,VistaVerde,Alm,Yes,4,143,1,37,14,09/12/2017,5
2,B,Ppo,VistaVerde,Alm,Yes,5,155,1,37,1,09/12/2017,5
2,B,Ppo,VistaVerde,Alm,Yes,6,162,1,37,6,09/12/2017,5
2,B,Ppo,VistaVerde,Alm,Yes,7,174,1,37,17,09/12/2017,5
2,B,Ppo,VistaVerde,Alm,Yes,8,182,1,37,0,09/12/2017,5
3,C,PpoCombo,VistaVerde,Alm,Yes,1,111,1,37,57,09/12/2017,5
3,C,PpoCombo,VistaVerde,Alm,Yes,2,124,1,37,43,09/12/2017,5
3,C,PpoCombo,VistaVerde,Alm,Yes,3,133,1,37,12,09/12/2017,5
3,C,PpoCombo,VistaVerde,Alm,Yes,4,142,1,37,32,09/12/2017,5
3,C,PpoCombo,VistaVerde,Alm,Yes,5,152,1,37,6,09/12/2017,5
3,C,PpoCombo,VistaVerde,Alm,Yes,6,164,1,37,22,09/12/2017,5
3,C,PpoCombo,VistaVerde,Alm,Yes,7,173,1,37,24,09/12/2017,5
3,C,PpoCombo,VistaVerde,Alm,Yes,8,183,1,37,12,09/12/2017,5
4,D,StopNow,VistaVerde,Alm,Yes,1,112,1,37,4,09/12/2017,5
4,D,StopNow,VistaVerde,Alm,Yes,2,123,1,37,1,09/12/2017,5
4,D,StopNow,VistaVerde,Alm,Yes,3,132,1,37,0,09/12/2017,5
4,D,StopNow,VistaVerde,Alm,Yes,4,141,1,37,,09/12/2017,5
4,D,StopNow,VistaVerde,Alm,Yes,5,154,1,37,18,09/12/2017,5
4,D,StopNow,VistaVerde,Alm,Yes,6,165,1,37,4,09/12/2017,5
4,D,StopNow,VistaVerde,Alm,Yes,7,171,1,37,3,09/12/2017,5
4,D,StopNow,VistaVerde,Alm,Yes,8,185,1,37,4,09/12/2017,5
5,E,StopNowCombo,VistaVerde,Alm,Yes,1,113,1,37,4,09/12/2017,5
5,E,StopNowCombo,VistaVerde,Alm,Yes,2,122,1,37,0,09/12/2017,5
5,E,StopNowCombo,VistaVerde,Alm,Yes,3,134,1,37,0,09/12/2017,5
5,E,StopNowCombo,VistaVerde,Alm,Yes,4,144,1,37,2,09/12/2017,5
5,E,StopNowCombo,VistaVerde,Alm,Yes,5,153,1,37,1,09/12/2017,5
5,E,StopNowCombo,VistaVerde,Alm,Yes,6,161,1,37,8,09/12/2017,5
5,E,StopNowCombo,VistaVerde,Alm,Yes,7,172,1,37,7,09/12/2017,5
5,E,StopNowCombo,VistaVerde,Alm,Yes,8,184,1,37,0,09/12/2017,5
1,A,NowBiolure,VistaVerde,Pis,Yes,1,214,2,37,0,09/12/2017,5
1,A,NowBiolure,VistaVerde,Pis,Yes,2,221,2,37,1,09/12/2017,5
1,A,NowBiolure,VistaVerde,Pis,Yes,3,233,2,37,0,09/12/2017,5
1,A,NowBiolure,VistaVerde,Pis,Yes,4,245,2,37,1,09/12/2017,5
1,A,NowBiolure,VistaVerde,Pis,Yes,5,255,2,37,0,09/12/2017,5
1,A,NowBiolure,VistaVerde,Pis,Yes,6,265,2,37,0,09/12/2017,5
1,A,NowBiolure,VistaVerde,Pis,Yes,7,273,2,37,1,09/12/2017,5
1,A,NowBiolure,VistaVerde,Pis,Yes,8,285,2,37,0,09/12/2017,5
2,B,Ppo,VistaVerde,Pis,Yes,1,212,2,37,6,09/12/2017,5
2,B,Ppo,VistaVerde,Pis,Yes,2,222,2,37,8,09/12/2017,5
2,B,Ppo,VistaVerde,Pis,Yes,3,232,2,37,8,09/12/2017,5
2,B,Ppo,VistaVerde,Pis,Yes,4,243,2,37,5,09/12/2017,5
2,B,Ppo,VistaVerde,Pis,Yes,5,252,2,37,7,09/12/2017,5
2,B,Ppo,VistaVerde,Pis,Yes,6,264,2,37,8,09/12/2017,5
2,B,Ppo,VistaVerde,Pis,Yes,7,272,2,37,2,09/12/2017,5
2,B,Ppo,VistaVerde,Pis,Yes,8,283,2,37,7,09/12/2017,5
3,C,PpoCombo,VistaVerde,Pis,Yes,1,213,2,37,15,09/12/2017,5
3,C,PpoCombo,VistaVerde,Pis,Yes,2,225,2,37,21,09/12/2017,5
3,C,PpoCombo,VistaVerde,Pis,Yes,3,231,2,37,15,09/12/2017,5
3,C,PpoCombo,VistaVerde,Pis,Yes,4,241,2,37,17,09/12/2017,5
3,C,PpoCombo,VistaVerde,Pis,Yes,5,254,2,37,12,09/12/2017,5
3,C,PpoCombo,VistaVerde,Pis,Yes,6,263,2,37,10,09/12/2017,5
3,C,PpoCombo,VistaVerde,Pis,Yes,7,271,2,37,10,09/12/2017,5
3,C,PpoCombo,VistaVerde,Pis,Yes,8,284,2,37,8,09/12/2017,5
4,D,StopNow,VistaVerde,Pis,Yes,1,211,2,37,2,09/12/2017,5
4,D,StopNow,VistaVerde,Pis,Yes,2,223,2,37,2,09/12/2017,5
4,D,StopNow,VistaVerde,Pis,Yes,3,234,2,37,2,09/12/2017,5
4,D,StopNow,VistaVerde,Pis,Yes,4,242,2,37,2,09/12/2017,5
4,D,StopNow,VistaVerde,Pis,Yes,5,251,2,37,0,09/12/2017,5
4,D,StopNow,VistaVerde,Pis,Yes,6,262,2,37,0,09/12/2017,5
4,D,StopNow,VistaVerde,Pis,Yes,7,274,2,37,2,09/12/2017,5
4,D,StopNow,VistaVerde,Pis,Yes,8,281,2,37,,09/12/2017,5
5,E,StopNowCombo,VistaVerde,Pis,Yes,1,215,2,37,5,09/12/2017,5
5,E,StopNowCombo,VistaVerde,Pis,Yes,2,224,2,37,2,09/12/2017,5
5,E,StopNowCombo,VistaVerde,Pis,Yes,3,235,2,37,7,09/12/2017,5
5,E,StopNowCombo,VistaVerde,Pis,Yes,4,244,2,37,6,09/12/2017,5
5,E,StopNowCombo,VistaVerde,Pis,Yes,5,253,2,37,9,09/12/2017,5
5,E,StopNowCombo,VistaVerde,Pis,Yes,6,261,2,37,0,09/12/2017,5
5,E,StopNowCombo,VistaVerde,Pis,Yes,7,275,2,37,4,09/12/2017,5
5,E,StopNowCombo,VistaVerde,Pis,Yes,8,282,2,37,3,09/12/2017,5
